set,language,singer,title,url,views,likes,comments,bonafide_or_spoof
Validation,Mandarin,G.E.M.,《老人与海》-【启示录/MV】-（2022.09.06）,https://www.bilibili.com/video/BV1Ab411u7jT?p=6,1383512,18527,638,0
Validation,Spanish,G.E.M.,【4K超清 | 官方MV】邓紫棋《Hell》西语版 | Revelación｜G.E.M.,https://www.bilibili.com/video/BV12a4y1c7kc/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,131434,12839,725,0
Validation,Mandarin,G.E.M.,【官方MV】G.E.M.邓紫棋《只有我和你的地方》 | 第三章 | 启示录REVELATION,https://www.bilibili.com/video/BV1qW4y1h7wv/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,1219633,54929,3952,0
Validation,Spanish,G.E.M.,【4K超清 | 官方MV】邓紫棋《El Joven y El Mar》西语版 | Revelación｜G.E.M.,https://www.bilibili.com/video/BV1hk4y1P7Ax/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,41815,4337,110,0
Validation,Mandarin,G.E.M.,【官方MV】G.E.M.邓紫棋《冰河时代》| 第七章 | 启示录REVELATION,https://www.bilibili.com/video/BV1bt4y1E7UU/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,988206,43544,2382,0
Validation,Mandarin,G.E.M.,【官方MV】G.E.M.邓紫棋《你不是第一个离开的人》 | 第四章 | 启示录REVELATION,https://www.bilibili.com/video/BV1gB4y1z78T/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,1777446,54427,3332,0
Validation,Mandarin,G.E.M.,【官方MV】G.E.M.邓紫棋《不想回家》| 第五章 | 启示录REVELATION,https://www.bilibili.com/video/BV1vg411r7mq/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,990232,44787,3444,0
Validation,Mandarin,G.E.M.,【官方MV】G.E.M.邓紫棋《离心力》| 第十一章 | 启示录REVELATION,https://www.bilibili.com/video/BV1324y1Z7F9/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,746763,32592,1715,0
Validation,Mandarin,G.E.M.,【官方MV】G.E.M.邓紫棋《少年与海》| 第八章 | 启示录REVELATION,https://www.bilibili.com/video/BV1gU4y1r73F/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,649247,31145,2379,0
Validation,Spanish,G.E.M.,【4K超清 | 官方MV】邓紫棋《Find You》西语版 | Revelación｜G.E.M.,https://www.bilibili.com/video/BV1CM4y1j7mt/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,92336,8057,261,0
Validation,Mandarin,G.E.M.,【官方MV】G.E.M.邓紫棋《FIND YOU》| 第十章 | 启示录REVELATION,https://www.bilibili.com/video/BV1ve4y1o7k3/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,787429,34434,1897,0
Validation,Mandarin,G.E.M.,【官方MV】G.E.M.邓紫棋《HELL》 | 第二章 | 启示录REVELATION,https://www.bilibili.com/video/BV1oF411w7Kv/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,1472546,80180,6077,0
Validation,Mandarin,G.E.M.,【官方MV】G.E.M.邓紫棋《老人与海》| 第九章 | 启示录REVELATION,https://www.bilibili.com/video/BV1Ta41137HH/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,1337984,63086,2119,0
Validation,Mandarin,G.E.M.,【官方MV】G.E.M.邓紫棋《GLORIA》 | 第一章 | 启示录REVELATION,https://www.bilibili.com/video/BV1kd4y1N7sb/?spm_id_from=333.788&vd_source=6773a02315422cd9e9d1490e5baec619,4521473,222445,15123,0
Validation,Cantonese,G.E.M.,如果邓紫棋唱Eason陈奕迅的《富士山下》！！！谁能凭爱意要富士山私有？(AI 音色转换),https://www.bilibili.com/video/BV1514y1X7TY/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,16928,360,38,1
Validation,Mandarin,G.E.M.,"【AI 邓紫棋】-《夏天》COVER 李玖哲 ,前奏一响，那就是夏天的味道！",https://www.bilibili.com/video/BV1Ym4y147AN/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,12815,146,8,1
Validation,Cantonese,G.E.M.,"【AI 解解】《青花瓷》(粤语版),不出粤语歌是吧",https://www.bilibili.com/video/BV1mh41177T4/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,16995,112,16,1
Validation,Mandarin,G.E.M.,【AI 邓紫棋】-《是什么让我遇见这样的你》邓77在澳门演唱会后台直播弹唱了一小段,https://www.bilibili.com/video/BV1uN411k7Z2/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,5427,28,13,1
Validation,Mandarin,G.E.M.,【AI 解解】-如果小露露唱《青花瓷》,https://www.bilibili.com/video/BV1gs4y127DE/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,21658,139,16,1
Validation,English,G.E.M.,【AI 解解】-《Shape of You》尝试英文歌，但是开口大佐味,https://www.bilibili.com/video/BV1124y1c71u/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,24844,567,54,1
Validation,Mandarin,G.E.M.,【AI 邓紫棋】-《告白气球》最丝滑版本！,https://www.bilibili.com/video/BV1To4y1j76i/?spm_id_from=333.788.recommend_more_video.3&vd_source=bda8c28f9763524b2b9bd9962b1b4120,82665,1280,130,1
Validation,Mandarin,G.E.M.,【AI 歌莉雅】-《一路向北》我一路向北，离开有你的季节~,https://www.bilibili.com/video/BV1bc411P7gU/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,23568,262,59,1
Validation,Cantonese,G.E.M.,【AI 邓紫棋】-《喜帖街》cover 谢安琪，忘掉爱过的他~,https://www.bilibili.com/video/BV1TX4y1h7vG/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,8412,78,6,1
Validation,Mandarin,G.E.M.,【AI 邓紫棋】-《黑色毛衣》(重制版)邓紫棋小时候尝试改编过的歌,https://www.bilibili.com/video/BV1uV4y1U79U/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,10333,101,17,1
Validation,Mandarin+Japanese,G.E.M.,【AI翻唱 不是“邓紫棋”】 《極樂淨土》cover 美依禮芽 （雙廚狂喜，二次元頂配）,https://www.youtube.com/watch?v=X1MeDl20kLA&list=PLqil1-qewx9gW6tG2mHP2T-YuMt3NNrPG,5515,36,20,1
Validation,Japanese,G.E.M.,【AI 解解】-铃芽之旅主题曲《すずめ》，哒哒哒哒哒哒哒哒哒哒哒,https://www.bilibili.com/video/BV1GL41187wQ/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,11227,149,15,1
Validation,Mandarin,G.E.M.,【AI 邓紫棋】-《手写的从前》rap部分过分丝滑！,https://www.bilibili.com/video/BV1th4y1H7T2/?spm_id_from=333.788.recommend_more_video.3&vd_source=bda8c28f9763524b2b9bd9962b1b4120,305439,6750,472,1
Validation,Mandarin,G.E.M.,"【AI 解解】-《夏天的风》无鼻音+有鼻音,哪一个更像？",https://www.bilibili.com/video/BV1rh411E7Zd/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,24821,299,38,1
Validation,Mandarin,G.E.M.,【AI 解解】-如果小露露唱《青花瓷》,https://www.bilibili.com/video/BV1gs4y127DE/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,21658,139,16,1
Validation,Mandarin,G.E.M.,【AI 邓紫棋】-《等你下课》COVER 周杰伦 高中的回忆开始攻击我,https://www.bilibili.com/video/BV1HX4y1a7Ki/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,17013,220,24,1
Validation,Mandarin,G.E.M.,【AI 解解】-《黑色毛衣》再说我爱你，可能雨也不会停,https://www.bilibili.com/video/BV1Xo4y1V7jq/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,9610,110,13,1
Validation,Cantonese,G.E.M.,"【AI 邓紫棋】-《最佳损友》(2.0重制版,去除电音)COVER 陈奕迅 ，为何旧知己在最后变不到老友？",https://www.bilibili.com/video/BV1xs4y1B7iW/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,27231,468,51,1
Validation,Mandarin,G.E.M.,【AI翻唱 不是“邓紫棋”】 《倒帶》cover 蔡依林 （“紫菜”聯動，雙廚狂喜）,https://www.youtube.com/watch?v=eSVVsl_Yi3E&list=PLqil1-qewx9gW6tG2mHP2T-YuMt3NNrPG&index=3,11833,50,16,1
Validation,Mandarin,G.E.M.,【AI 解解】-《奇妙能力歌》拥有这么多奇妙的能力，却没能拥有你,https://www.bilibili.com/video/BV11M4y147Hv/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,9886,91,17,1
Validation,Mandarin,G.E.M.,【AI翻唱 不是“邓紫棋”】说好的幸福呢 cover Jay,https://www.youtube.com/watch?v=GhH5UQTC_A0,9157,54,7,1
Validation,Mandarin,G.E.M.,【AI 邓紫棋】-《枫》,https://www.bilibili.com/video/BV1E14y127BD/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,11230,138,14,1
Validation,Cantonese,G.E.M.,【AI 邓紫棋】-《单车》COVER 陈奕迅 |粤语翻唱,https://www.bilibili.com/video/BV1s24y1A7zv/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,6680,37,5,1
Validation,Mandarin,G.E.M.,【AI 邓紫棋】-《笼》cover张碧晨，答案写在笼中 只为困住你,https://www.bilibili.com/video/BV1Vh4y1L7CW/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,11043,94,35,1
Validation,Cantonese,G.E.M.,【AI 邓紫棋】-《可惜我是水瓶座》COVER 杨千嬅，明知水瓶座最爱是流泪,https://www.bilibili.com/video/BV14u411W7Zs/?spm_id_from=pageDriver&vd_source=bda8c28f9763524b2b9bd9962b1b4120,5363,43,5,1
Validation,Mandarin,G.E.M.,【AI 邓紫棋】-《说好的幸福呢》你的回话凌乱着 在这个时刻~,https://www.bilibili.com/video/BV1AW4y1974B/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,10995,123,9,1
Validation,Cantonese,G.E.M.,【AI 邓紫棋】-粤语串烧你没听过系列《越难越爱+安守本份+忘记我自己》（使徒行者）,https://www.bilibili.com/video/BV1kM4y1n7Ta/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,6493,48,8,1
Validation,Mandarin,G.E.M.,【AI 解解】-如果解解唱《简单爱》,https://www.bilibili.com/video/BV1Ws4y1P71S/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,14223,137,21,1
Validation,Mandarin,G.E.M.,【AI 歌莉雅】-《一路向北》我一路向北，离开有你的季节~,https://www.bilibili.com/video/BV1bc411P7gU/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,23568,262,59,1
Validation,Mandarin,G.E.M.,如果邓紫棋唱《说谎》！！！(AI 音色转换),https://www.bilibili.com/video/BV1hu411j7Fv/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,37843,417,201,1
Validation,Mandarin,G.E.M.,【AI 邓紫棋】-《美人鱼》cover JJ林俊杰，超高契合度，双厨狂喜！,https://www.bilibili.com/video/BV1Hg4y1j7um/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,48207,938,99,1
Validation,Cantonese,G.E.M.,【AI 邓紫棋】-《喜帖街》cover 谢安琪 (2.0重制版，去除电音),https://www.bilibili.com/video/BV1x8411f72h/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,9003,114,12,1
Validation,Mandarin,G.E.M.,【AI 邓紫棋】-《蒲公英的约定》一起长大的约定，那样清晰~,https://www.bilibili.com/video/BV1Gz4y1i7HQ/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,60343,782,70,1
Validation,Mandarin,G.E.M.,【AI 解解】-《安静》那时候的爱情，浓浓的又淡淡的,https://www.bilibili.com/video/BV15h4y1H7nA/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,13328,142,17,1
Validation,Cantonese,G.E.M.,【AI 解解】漫步人生路（原唱：邓丽君）,https://www.bilibili.com/video/BV1Ba4y1N7kX/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,17173,147,44,1
Validation,Mandarin,G.E.M.,【AI 解解】AI解解猛干蔡依林的《倒带》，“紫菜”联动！,https://www.bilibili.com/video/BV1pv4y1J7Zx/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,19719,237,27,1
Validation,Mandarin,G.E.M.,【AI 解解】-《黑色毛衣》再说我爱你，可能雨也不会停,https://www.bilibili.com/video/BV1Xo4y1V7jq/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,9610,110,13,1
Validation,Mandarin,G.E.M.,【AI翻唱 不是“邓紫棋”】 《美人魚》cover 林俊傑,https://www.youtube.com/watch?v=Pe8ohZbpUWQ&list=PLqil1-qewx9gW6tG2mHP2T-YuMt3NNrPG&index=2,11724,45,8,1
Validation,Mandarin,G.E.M.,【AI 邓紫棋】-《爱在西元前》我给你的爱写在西元前~高音竟然没糊！,https://www.bilibili.com/video/BV1tm4y117SF/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,75004,898,87,1
Validation,Cantonese,Leslie_Cheung,拒绝再玩,https://www.bilibili.com/video/BV1Cs411G7dn?p=10,570880,7565,429,0
Validation,Mandarin,Leslie_Cheung,当爱已成往事,https://www.bilibili.com/video/BV1Cs411G7dn?p=7,570880,7565,429,0
Validation,Cantonese,Leslie_Cheung,风再起时,https://www.bilibili.com/video/BV1Cs411G7dn?p=13,570880,7565,429,0
Validation,Cantonese,Leslie_Cheung,张国荣《千千阙歌》经典粤语歌曲欣赏,https://www.bilibili.com/video/BV19k4y1t7Wj/?spm_id_from=333.788.recommend_more_video.1&vd_source=bda8c28f9763524b2b9bd9962b1b4120,293,6,3,0
Validation,Cantonese,Leslie_Cheung,有谁共鸣,https://www.bilibili.com/video/BV1Cs411G7dn?p=14,570880,7565,429,0
Validation,Cantonese,Leslie_Cheung,追,https://www.bilibili.com/video/BV1Cs411G7dn?p=11,570880,7565,429,0
Validation,Mandarin,Leslie_Cheung,风继续吹,https://www.bilibili.com/video/BV1Cs411G7dn?p=8,570880,7565,429,0
Validation,Mandarin,Leslie_Cheung,我,https://www.bilibili.com/video/BV1Cs411G7dn?p=2,570880,7565,429,0
Validation,Cantonese,Leslie_Cheung,张国荣《沉默是金》经典粤语歌曲欣赏,https://www.bilibili.com/video/BV1qs4y1S7id/?spm_id_from=333.788.recommend_more_video.9&vd_source=bda8c28f9763524b2b9bd9962b1b4120,108,6,2,0
Validation,Cantonese,Leslie_Cheung,AI张国荣Cover李克勤《夜半小夜曲》,https://www.bilibili.com/video/BV1aM4y1E7wD/?spm_id_from=333.999.0.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120,68,1,0,1
Validation,Cantonese,Leslie_Cheung,张国荣《晚风心里吹》经典粤语歌曲欣赏,https://www.bilibili.com/video/BV1wo4y1P7ji/?spm_id_from=333.788.recommend_more_video.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120,29484,273,38,1
Validation,Cantonese,Leslie_Cheung,《容易受伤的女人》--AI张国荣,https://www.bilibili.com/video/BV1Cp4y1G71S/?spm_id_from=333.788.recommend_more_video.2&vd_source=bda8c28f9763524b2b9bd9962b1b4120,41519,1281,213,1
Validation,Cantonese,Leslie_Cheung,【AI张国荣】《晚风心里吹》- cover 阿梨粤,https://www.bilibili.com/video/BV1tV4y1y7is/?spm_id_from=333.788.recommend_more_video.-1&vd_source=bda8c28f9763524b2b9bd9962b1b4120,29315,237,34,1
Validation,Cantonese,Leslie_Cheung,【AI张国荣】《浮夸》,https://www.bilibili.com/video/BV1sm4y1i7PC/?spm_id_from=333.788.recommend_more_video.4&vd_source=bda8c28f9763524b2b9bd9962b1b4120,5704,108,18,1
Validation,Cantonese,Leslie_Cheung,【AI张国荣】《必杀技》 - cover 古巨基,https://www.bilibili.com/video/BV1yP411q7ar/?spm_id_from=333.788.recommend_more_video.0&vd_source=bda8c28f9763524b2b9bd9962b1b4120,8621,221,35,1
Validation,Cantonese,Leslie_Cheung,[AI张国荣] 《一丝不挂》 Cover陈奕迅,https://www.bilibili.com/video/BV19u411W7Rd/?spm_id_from=333.788.recommend_more_video.7,34088,1013,190,1
Validation,Cantonese,Leslie_Cheung,[AI张国荣] 《春秋》 Cover张敬轩,https://www.bilibili.com/video/BV1Fg4y1c7nb/?spm_id_from=333.788.recommend_more_video.0,11342,192,30,1
Validation,Cantonese,Leslie_Cheung,【AI张国荣】《暗涌》- cover 王菲,https://www.bilibili.com/video/BV1aj411U7Cr/?spm_id_from=333.788.recommend_more_video.-1&vd_source=bda8c28f9763524b2b9bd9962b1b4120,14363,374,73,1
Validation,Cantonese,Leslie_Cheung,[AI张国荣] 《月半小夜曲》 Cover李克勤,https://www.bilibili.com/video/BV1Co4y1F7gE/?spm_id_from=333.788.recommend_more_video.2,15094,368,66,1
Validation,Mandarin,Leslie_Cheung,[张国荣20周年纪念]处处吻（AI张国荣）,https://www.bilibili.com/video/BV19g4y1u7XX/?spm_id_from=333.337.search-card.all.click,9663,189,28,1
Validation,Cantonese,Leslie_Cheung,[AI张国荣] 《讲不出再见》 Cover谭咏麟,https://www.bilibili.com/video/BV1F24y1T7wM/?spm_id_from=333.788.recommend_more_video.4,13751,230,48,1
Validation,Cantonese,Leslie_Cheung,[AI张国荣] 《喜帖街》 Cover谢安琪,https://www.bilibili.com/video/BV17u411474j/?spm_id_from=333.788.recommend_more_video.12,34301,777,131,1
Validation,Cantonese,Leslie_Cheung,[AI张国荣] 《无条件》 Cover陈奕迅,https://www.bilibili.com/video/BV1is4y1q7QC/?spm_id_from=333.788.recommend_more_video.1,59840,1737,237,1
Validation,English,Taylor_Swift,Taylor Swift - Back To December (Taylor's Version) (Lyric Video),https://www.youtube.com/watch?v=qc2Z-OX9wnc,35170915,322643,8596,0
Validation,English,Taylor_Swift,Taylor Swift - willow (Official Music Video),https://www.youtube.com/watch?v=RsEZmictANA,151111651,2453443,117787,0
Validation,English,Taylor_Swift,Taylor Swift - Speak Now (Taylor's Version) (Lyric Video),https://www.youtube.com/watch?v=JlZnvyBqceY,13827655,216024,7878,0
Validation,English,Taylor_Swift,Taylor Swift - Tell Me Why (Taylor's Version) (Lyric Video),https://www.youtube.com/watch?v=cwFbq-70EwE,3912687,91668,2354,0
Validation,English,Taylor_Swift,Taylor Swift - Fearless (Taylor's Version) (Lyric Video),https://www.youtube.com/watch?v=7lLigiVgJsE,43406572,425648,12895,0
Validation,English,Taylor_Swift,Taylor Swift - Blank Space,https://www.youtube.com/watch?v=e-ORhEE9VVg,3586216316,16058698,675588,0
Validation,English,Taylor_Swift,Taylor Swift - Innocent (Taylor's Version) (Lyric Video),https://www.youtube.com/watch?v=vO6JqQpJboY,4075406,90839,2622,0
Validation,English,Taylor_Swift,Taylor Swift - Shake It Off,https://www.youtube.com/watch?v=nfWlot6h_JM,3533822325,13747655,594567,0
Validation,English,Taylor_Swift,Taylor Swift - Cruel Summer (Official Audio),https://www.youtube.com/watch?v=ic8j13piAhQ,227152915,1488581,38494,0
Validation,English,Taylor_Swift,Taylor Swift - Fifteen (Taylor's Version) (Lyric Video),https://www.youtube.com/watch?v=rLCol1C3ouc,8842710,222510,9297,0
Validation,English,Taylor_Swift,Taylor Swift - Anti-Hero (Official Music Video),https://www.youtube.com/watch?v=b1kbLwvqugk,217368873,3542545,101428,0
Validation,English,Taylor_Swift,Taylor Swift - Love Story (Taylor’s Version) [Official Lyric Video],https://www.youtube.com/watch?v=aXzVF3XeS8M,52719361,1506436,92127,0
Validation,English,Taylor_Swift,Taylor Swift - Lover (Official Music Video),https://www.youtube.com/watch?v=-BjZmE2gtdo,314854598,3845761,106747,0
Validation,English,Taylor_Swift,Taylor Swift - You Belong With Me (Taylor's Version) (Lyric Video),https://www.youtube.com/watch?v=vwp8Ur6tO-8,41285812,585696,15374,0
Validation,English,Taylor_Swift,Taylor Swift - Lavender Haze (Official Music Video),https://www.youtube.com/watch?v=h8DLofLM7No,69806650,1516771,44287,0
Validation,English,Taylor_Swift,Taylor Swift - Last Kiss (Taylor's Version) (Lyric Video),https://www.youtube.com/watch?v=idWma942CUI,9180696,122002,3603,0
Validation,Mandarin,The_Landlord's_Cat,【房东的猫】月亮拥抱我 MV 佩岭写给小黑的一首歌,https://www.bilibili.com/video/BV1Dz411q7wa/?spm_id_from=333.337.search-card.all.click&vd_source=6773a02315422cd9e9d1490e5baec619,15431,892,64,0
Validation,Mandarin,The_Landlord's_Cat,房东的猫《晚风轻起时》MV,https://www.bilibili.com/video/BV1ay4y1S7oG/?spm_id_from=333.337.search-card.all.click&vd_source=6773a02315422cd9e9d1490e5baec619,21925,490,29,0
Validation,Mandarin,The_Landlord's_Cat,【房东的猫】不摇滚（feat 八三夭） 正式版MV。 或许这一生，你在找一个人，我也等那个人，才得以完整,https://www.bilibili.com/video/BV1sE411Y7Z6/?spm_id_from=333.337.search-card.all.click&vd_source=6773a02315422cd9e9d1490e5baec619,68314,1362,113,0
Validation,Mandarin,The_Landlord's_Cat,房东的猫《一次就好》20230616·我们的民谣小镇·会员横屏版,https://www.bilibili.com/video/BV1du411h7xE/?spm_id_from=333.337.search-card.all.click&vd_source=6773a02315422cd9e9d1490e5baec619,403968,7575,143,0
Validation,Mandarin,The_Landlord's_Cat,官宣！房东的猫《所以来吧》MV新作来袭,https://www.bilibili.com/video/BV1a34y1W7h9/?spm_id_from=333.337.search-card.all.click&vd_source=6773a02315422cd9e9d1490e5baec619,2525,94,12,0
